,object_id,taxonomy,name
58841,94227,event,Accusation
58844,94240,event,Single Release
58846,94245,event,Single Release
58848,94249,event,Single Release
58850,94252,event,Single Release
58852,94256,event,Single Release
58854,94260,event,Single Release
58857,94265,event,Single Release
58859,94270,event,Single Release
58861,94273,event,Single Release
58863,94315,event,Single Release
58865,94320,event,Single Release
58867,94324,event,Single Release
58869,94328,event,Single Release
58871,94331,event,Single Release
58873,94334,event,Single Release
58875,94337,event,Single Release
58877,94340,event,Single Release
58879,94343,event,Single Release
58881,94346,event,Single Release
58887,94351,event,Music Performance
58888,94351,event,TV Appearance
58898,94363,event,Makes Statement
58905,94372,event,Music Performance
58906,94372,event,TV Appearance
58909,94376,event,Music Performance
58910,94376,event,TV Appearance
58913,94379,event,Music Performance
58914,94379,event,TV Appearance
58917,94384,event,Music Performance
58918,94384,event,TV Appearance
58921,94388,event,Music Performance
58922,94388,event,TV Appearance
58925,94391,event,Music Performance
58926,94391,event,TV Appearance
58930,94395,event,Interview
58932,94397,event,Interview
58935,94400,event,Interview
58938,94401,event,Music Performance
58939,94401,event,TV Appearance
58942,94402,event,Interview
58946,94405,event,Interview
58949,94406,event,Music Performance
58950,94406,event,TV Appearance
58953,94408,event,Interview
58956,94411,event,Music Performance
58957,94411,event,TV Appearance
58960,94413,event,Interview
58962,94415,event,Interview
58965,94418,event,Music Performance
58966,94418,event,TV Appearance
58969,94420,event,Interview
58972,94422,event,Interview
58975,94425,event,Music Performance
58976,94425,event,TV Appearance
58978,94428,event,Birth
58982,94431,event,Interview
58985,94437,event,Interview
58987,94438,event,Birth
58989,94439,event,Single Release
58993,94441,event,Interview
58995,94445,event,Birth
58998,94446,event,Interview
59001,94451,event,Music Performance
59002,94451,event,TV Appearance
59007,94455,event,Interview
59011,94456,event,Interview
59013,94457,event,Birth
59016,94459,event,Interview
59018,94461,event,Birth
59024,94465,event,Interview
59042,94480,event,Music Performance
59043,94480,event,TV Appearance
59056,94490,event,Interview
59059,94495,event,Music Performance
59060,94495,event,TV Appearance
59064,94496,event,Interview
59069,94500,event,Interview
59072,94502,event,Music Performance
59073,94502,event,TV Appearance
59076,94506,event,Music Performance
59077,94506,event,TV Appearance
59080,94508,event,Interview
59083,94511,event,Music Performance
59084,94511,event,TV Appearance
59086,94514,event,Interview
59089,94516,event,Music Performance
59090,94516,event,TV Appearance
59092,94518,event,Interview
59094,94522,event,Interview
59097,94524,event,Music Performance
59098,94524,event,TV Appearance
59101,94526,event,Interview
59104,94529,event,Music Performance
59105,94529,event,TV Appearance
59109,94531,event,Interview
59114,94535,event,Interview
59117,94536,event,Music Performance
59118,94536,event,TV Appearance
59121,94538,event,Interview
59124,94544,event,Music Performance
59125,94544,event,TV Appearance
59128,94547,event,Music Performance
59129,94547,event,TV Appearance
59131,94550,event,Interview
59134,94551,event,Music Performance
59135,94551,event,TV Appearance
59138,94554,event,Interview
59141,94558,event,Interview
59144,94560,event,Interview
59147,94562,event,Interview
59149,94566,event,Magazine Cover
59151,94567,event,Magazine Cover
59153,94572,event,Magazine Cover
59155,94573,event,Magazine Cover
59157,94577,event,Magazine Cover
59159,94579,event,Magazine Cover
59161,94582,event,Magazine Cover
59163,94586,event,Magazine Cover
59165,94588,event,Magazine Cover
59167,94592,event,Magazine Cover
59169,94595,event,Magazine Cover
59171,94597,event,Magazine Cover
59173,94602,event,Magazine Cover
59175,94603,event,Magazine Cover
59177,94608,event,Magazine Cover
59179,94609,event,Magazine Cover
59181,94613,event,Magazine Cover
59185,94617,event,Interview
59188,94620,event,Interview
59191,94621,event,Magazine Cover
59194,94627,event,Interview
59197,94630,event,Magazine Cover
59199,94633,event,Interview
59203,94639,event,Interview
59206,94646,event,Magazine Cover
59211,94663,event,Magazine Cover
59216,94670,event,Music Performance
59217,94670,event,TV Appearance
59222,94679,event,Magazine Cover
59228,94699,event,Magazine Cover
59230,94704,event,Magazine Cover
59232,94705,event,Magazine Cover
59234,94710,event,Magazine Cover
59236,94714,event,Magazine Cover
59240,94721,event,Magazine Cover
59243,94727,event,Magazine Cover
59250,94743,event,Music Performance
59251,94743,event,TV Appearance
59254,94745,event,Hired
59282,94779,event,Interview
59295,94794,event,Makes Statement
59298,94796,event,Music Performance
59299,94796,event,TV Appearance
59302,94803,event,Music Performance
59303,94803,event,TV Appearance
59306,94806,event,Music Performance
59307,94806,event,TV Appearance
59310,94809,event,Music Performance
59311,94809,event,TV Appearance
59314,94813,event,Music Performance
59315,94813,event,TV Appearance
59318,94816,event,Music Performance
59319,94816,event,TV Appearance
59322,94820,event,Music Performance
59323,94820,event,TV Appearance
59325,94823,event,Single Release
59327,94827,event,Single Release
59329,94830,event,Single Release
59331,94831,event,Magazine Cover
59333,94835,event,Single Release
59338,94848,event,Single Release
59341,94850,event,TV Appearance
59344,94853,event,Single Release
59346,94859,event,Single Release
59348,94862,event,Single Release
59350,94865,event,Single Release
59352,94868,event,Single Release
59355,94871,event,Single Release
59359,94879,event,Hired
59362,94881,event,Quits Job
59365,94883,event,Hired
59367,94884,event,Single Release
59372,94889,event,Single Release
59380,94894,event,Single Release
59385,94900,event,Single Release
59390,94906,event,TV Appearance
59396,94909,event,Single Release
59400,94911,event,TV Appearance
59401,94911,event,Wins Sport Event
59407,94917,event,Wins Sport Event
59412,94919,event,Wins Sport Event
59421,94921,event,Wins Sport Event
59426,94923,event,Wins Sport Event
59432,94933,event,Magazine Cover
59436,94935,event,Magazine Cover
59438,94940,event,Magazine Cover
59440,94942,event,Magazine Cover
59448,94954,event,Magazine Cover
59463,94981,event,Music Performance
59464,94981,event,TV Appearance
59467,94984,event,Music Performance
59468,94984,event,TV Appearance
59472,94991,event,Music Performance
59473,94991,event,TV Appearance
59476,94995,event,Music Performance
59477,94995,event,TV Appearance
59481,94999,event,Single Release
59484,95004,event,Single Release
59486,95011,event,Single Release
59488,95014,event,Single Release
59490,95017,event,Single Release
59492,95022,event,Single Release
59494,95025,event,Single Release
59496,95028,event,Single Release
59498,95031,event,Single Release
59500,95038,event,Single Release
59502,95042,event,Single Release
59504,95056,event,Single Release
59506,95059,event,Single Release
59508,95069,event,Single Release
59512,95074,event,Single Release
59514,95078,event,Single Release
59516,95081,event,Single Release
59518,95085,event,Single Release
59521,95090,event,Single Release
59523,95093,event,Single Release
59528,95102,event,Music Performance
59529,95102,event,TV Appearance
59545,95143,event,Music Performance
59546,95143,event,TV Appearance
59553,95152,event,Breakup
59556,95154,event,Music Performance
59557,95154,event,TV Appearance
59561,95155,event,Interview
59576,95183,event,Interview
59580,95186,event,Interview
59585,95190,event,Interview
59589,95195,event,Single Release
59591,95202,event,Single Release
59593,95205,event,Single Release
59595,95208,event,Single Release
59598,95211,event,Music Performance
59599,95211,event,TV Appearance
59602,95212,event,Music Performance
59603,95212,event,TV Appearance
59607,95217,event,Music Performance
59608,95217,event,TV Appearance
59611,95222,event,Music Performance
59612,95222,event,TV Appearance
59615,95225,event,Music Performance
59616,95225,event,TV Appearance
59619,95230,event,Music Performance
59620,95230,event,TV Appearance
59623,95233,event,Music Performance
59624,95233,event,TV Appearance
59627,95237,event,Music Performance
59628,95237,event,TV Appearance
59631,95240,event,Music Performance
59632,95240,event,TV Appearance
59635,95243,event,Music Performance
59636,95243,event,TV Appearance
59641,95266,event,Music Performance
59642,95266,event,TV Appearance
59645,95269,event,Music Performance
59646,95269,event,TV Appearance
59648,95272,event,Single Release
59650,95275,event,Single Release
59652,95279,event,Single Release
59664,95301,event,Interview
59673,95313,event,Magazine Cover
59688,95349,event,Music Performance
59689,95349,event,TV Appearance
59693,95351,event,Music Performance
59694,95351,event,TV Appearance
59699,95355,event,Music Performance
59700,95355,event,TV Appearance
59703,95357,event,Interview
59707,95360,event,Interview
59715,95366,event,Interview
59718,95369,event,Interview
59721,95372,event,Interview
59723,95376,event,Interview
59725,95379,event,Single Release
59727,95380,event,Interview
59731,95390,event,Interview
59733,95391,event,Single Release
59735,95394,event,Single Release
59737,95398,event,Single Release
59739,95402,event,Single Release
59741,95406,event,Single Release
59743,95407,event,Music Performance
59744,95407,event,TV Appearance
59746,95410,event,Single Release
59748,95416,event,Single Release
59751,95419,event,Single Release
59753,95423,event,Single Release
59756,95427,event,Music Performance
59757,95427,event,TV Appearance
59762,95431,event,Music Performance
59763,95431,event,TV Appearance
59766,95436,event,Music Performance
59767,95436,event,TV Appearance
59770,95439,event,Music Performance
59771,95439,event,TV Appearance
59774,95442,event,Music Performance
59775,95442,event,TV Appearance
59778,95445,event,Music Performance
59779,95445,event,TV Appearance
59782,95448,event,Music Performance
59783,95448,event,TV Appearance
59786,95451,event,Music Performance
59787,95451,event,TV Appearance
59790,95454,event,Music Performance
59791,95454,event,TV Appearance
59796,95457,event,Single Release
59799,95477,event,Music Performance
59800,95477,event,TV Appearance
59804,95479,event,Music Performance
59805,95479,event,TV Appearance
59811,95527,event,Files Suit
59814,95530,event,Magazine Cover
59820,95536,event,Interview
59822,95538,event,Interview
59829,95547,event,Music Performance
59830,95547,event,TV Appearance
59835,95551,event,Music Performance
59836,95551,event,TV Appearance
59840,95560,event,Arrest
59842,95562,event,Birth
59844,95566,event,Birth
59847,95569,event,Death
59850,95574,event,Birth
59852,95575,event,Single Release
59854,95577,event,Birth
59857,95586,event,Birth
59860,95587,event,Single Release
59865,95594,event,Single Release
59868,95600,event,Single Release
59871,95604,event,Single Release
59874,95609,event,Single Release
59878,95615,event,Single Release
59886,95623,event,Single Release
59893,95632,event,Single Release
59896,95637,event,Single Release
59898,95640,event,Single Release
59901,95643,event,Single Release
59904,95647,event,Single Release
59907,95650,event,Single Release
59910,95655,event,Single Release
59913,95659,event,Single Release
59916,95660,event,Accusation
59920,95664,event,Single Release
59923,95668,event,Single Release
59926,95671,event,Single Release
59929,95675,event,Single Release
59933,95678,event,Music Performance
59934,95678,event,TV Appearance
59937,95682,event,Music Performance
59938,95682,event,TV Appearance
59941,95685,event,Music Performance
59942,95685,event,TV Appearance
59947,95690,event,Music Performance
59948,95690,event,TV Appearance
59951,95694,event,Music Performance
59952,95694,event,TV Appearance
59955,95698,event,Music Performance
59956,95698,event,TV Appearance
59959,95701,event,Music Performance
59960,95701,event,TV Appearance
59963,95704,event,Music Performance
59964,95704,event,TV Appearance
59967,95709,event,Music Performance
59968,95709,event,TV Appearance
59971,95712,event,Music Performance
59972,95712,event,TV Appearance
59975,95715,event,Music Performance
59976,95715,event,TV Appearance
59981,95730,event,Interview
60000,95757,event,Cameo/Guest Appearance
60002,95758,event,Birth
60004,95762,event,Birth
60006,95765,event,Birth
60008,95767,event,Birth
60010,95769,event,Birth
60012,95772,event,Birth
60016,95775,event,Music Performance
60017,95775,event,TV Appearance
60019,95778,event,Birth
60021,95780,event,Birth
60023,95782,event,Birth
60025,95784,event,Birth
60028,95785,event,Interview
60030,95787,event,Birth
60032,95790,event,Birth
60034,95795,event,Birth
60036,95797,event,Birth
60038,95799,event,Birth
60040,95801,event,Birth
60042,95803,event,Birth
60044,95807,event,Birth
60046,95809,event,Birth
60048,95811,event,Birth
60051,95813,event,Hired
60054,95815,event,Interview
60056,95817,event,Announcement
60059,95819,event,Announcement
60062,95821,event,Announcement
60064,95823,event,Single Release
